belongs_to_collection,budget,id,original_language,overview,production_companies,revenue,runtime,tagline,title,vote_average,vote_count,release_month,release_day,spoken_lang_en,spoken_lang_fr,spoken_lang_de,spoken_lang_es,spoken_lang_it,spoken_lang_ja,spoken_lang_ru,spoken_lang_other,genre_Drama,genre_Comedy,genre_Thriller,genre_Romance,genre_Action,genre_Horror,genre_Crime,genre_other,production_US,production_GB,production_FR,production_DE,production_IT,production_CA,production_JP,production_other
-1,0,15716,en,"['spite', 'apprenticed', 'pirate', 'king', 'child', 'frederic', 'led', 'sheltered', 'life', 'arrives', 'penzance', 'boisterous', 'shipmate', 'surprise', 'store', 'end', 'happily', 'he', 'dodged', 'old', 'bill', 'fallen', 'love', 'made', 'rather', 'inconvenient', 'discovery']",0,694497.0,112.0,[],"['pirate', 'penzance']",5.5,4.0,2.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,10000000,232,en,"['rusty', 'james', 'absentminded', 'street', 'thug', 'struggle', 'live', 'legendary', 'older', 'brother', 'reputation', 'longs', 'day', 'gang', 'warfare', 'going']",819,2494480.0,94.0,"['rusty', 'james', 'live', 'brother', 'reputation', 'brother', 'live']","['rumble', 'fish']",6.8,141.0,10.0,Thursday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
-1,0,30707,en,"['paul', 'snider', 'narcissistic', 'small', 'time', 'hustler', 'fancy', 'lady', 'man', 'life', 'change', 'meet', 'dorothy', 'stratten', 'working', 'behind', 'counter', 'dairy', 'queen']",1184,6472990.0,103.0,[],"['star', '80']",6.1,19.0,11.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-1,0,47892,en,"['charlies', 'exwife', 'disappears', 'go', 'grew', 'upa', 'rural', 'town', 'midwestto', 'look', 'surprisingly', 'nobody', 'know', 'many', 'relative', 'newman', 'meet', 'alien', 'contact', 'fbi', 'believe', 'tell', 'story', 'tabloid', 'suddenly', 'chased', 'alien']",18,1362303.0,92.0,"['world', 'galaxieswhy', 'pick', 'one']","['strange', 'invader']",5.2,18.0,9.0,Friday,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,22998,en,"['bad', 'polish', 'actor', 'trying', 'make', 'living', 'poland', 'invaded', 'german', 'world', 'war', 'ii', 'wife', 'habit', 'entertaining', 'young', 'polish', 'officer', 'he', 'stage', 'also', 'source', 'depression', 'one', 'officer', 'come', 'back', 'secret', 'mission', 'actor', 'take', 'charge', 'come', 'plan', 'escape', 'remake', 'ernst', 'lubitsch', '1942', 'black', 'comedy', 'name']",812,13030214.0,107.0,['movie'],[],7.0,49.0,12.0,Friday,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-1,10000000,15301,en,"['four', 'director', 'collaborated', 'remake', 'four', 'episode', 'popular', 'television', 'series', 'twilight', 'zone', 'movie', 'episode', 'updated', 'slightly', 'color', 'television', 'show', 'blackandwhite', 'true', 'original', 'eerie', 'disturbing', 'situation', 'gradually', 'spin', 'control', 'quality', 'mercy', 'kick', 'good', 'life', 'nightmare', '20000', 'foot']",1184,29450919.0,101.0,"['travelling', 'another', 'dimension', 'dimension', 'sight', 'sound', 'mind', 'journey', 'wondrous', 'land', 'whose', 'boundary', 'imagination', 'next', 'stop', 'twilight', 'zone']","['twilight', 'zone', 'movie']",6.2,164.0,6.0,Friday,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,0,11609,en,"['year', 'yellowbeard', 'looted', 'spanish', 'main', 'making', 'men', 'eat', 'lip', 'swallow', 'heart', 'caught', 'convicted', 'tax', 'evasion', 'he', 'sentenced', '20', 'year', 'st', 'victim', 'prison', 'extremely', 'naughty', 'scheme', 'confiscate', 'fabulous', 'treasure', 'royal', 'navy', 'allows', 'escape', 'follows', 'saucy', 'tart', 'lisping', 'demigod', 'awful', 'pun', 'punishment', 'await']",7,4300000.0,96.0,"['shipload', 'laugh']",['yellowbeard'],5.7,44.0,6.0,Friday,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
-1,0,47874,en,"['alternating', 'past', 'present', 'precocious', 'little', 'girl', 'sue', 'selfish', 'careerdriven', 'parent', 'emancipation', 'surprising']",1184,12384120.0,113.0,"['theyve', 'got', 'everything', 'including', '10', 'year', 'old', 'daughter', 'suing', 'divorce']","['irreconcilable', 'difference']",5.0,14.0,9.0,Friday,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,9000000,47359,en,"['henry', 'nicky', 'small', 'town', 'pal', 'blue', 'collar', 'family', 'short', 'time', 'ship', 'world', 'war', 'ii', 'henry', 'begin', 'romancing', 'newtotown', 'caddie', 'winger', 'believing', 'wealthy', 'mischievious', 'irresponsible', 'nicky', 'get', 'trouble', 'force', 'two', 'become', 'involved', 'testing', 'relationship', 'well', 'friendship', 'boy']",972,6045657.0,108.0,"['1942', 'california', 'two', 'young', 'men', 'await', 'induction', 'u', 'marine', 'say', 'goodbye', 'girlfriend']","['racing', 'moon']",5.8,15.0,3.0,Friday,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,0,8221,es,"['almodóvar', 'described', 'fourth', 'film', 'homage', 'italian', 'neorealism', 'although', 'tribute', 'also', 'involves', 'joke', 'paedophilia', 'prostitution', 'telekenetic', 'child', 'film', 'set', 'towerblocks', 'around', 'madrid', 'depicts', 'female', 'frustration', 'family', 'breakdown']",2,706685.0,102.0,[],"['done', 'deserve']",7.4,37.0,10.0,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1,3400000,54407,en,"['advertising', 'executive', 'dy', 'go', 'hell', 'except', 'nothing', 'change', 'well', 'daughter', 'buying', 'drug', 'sexual', 'favour', 'brother', 'number', 'cancercausing', 'product', 'increase', 'note', 'writes', 'prove', 'gone', 'insane', 'getting', 'disjointed', 'run', 'exprostitute', 'called', 'honey', 'barbera']",7,660537.0,112.0,"['harry', 'joy', 'dropped', 'dead', 'life', 'never']",['bliss'],5.2,5.0,10.0,Friday,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-1,5000000,27064,en,"['fictional', 'account', 'life', 'japanese', 'author', 'yukio', 'mishima', 'told', 'four', 'part', 'first', 'three', 'part', 'relate', 'event', 'three', 'novel', 'temple', 'golden', 'pavilion', 'kyokos', 'house', 'ranaway', 'horse', 'last', 'part', 'depicts', 'event', '25th', 'november', '1970']",36,502758.0,121.0,[],"['mishima', 'life', 'four', 'chapter']",7.7,37.0,5.0,Wednesday,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,0,16082,en,"['expatriate', 'russian', 'dancer', 'plane', 'forced', 'land', 'soviet', 'territory', 'taken', 'apartment', 'black', 'american', 'married', 'russian', 'woman', 'life', 'become', 'dancer', 'bolshoi', 'wish', 'escape', 'trust', 'american']",420,42160849.0,136.0,[],"['white', 'night']",6.2,30.0,11.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1,15000000,26555,en,"['chicago', 'firefighter', 'jack', 'moniker', 'retires', 'move', 'small', 'caribbean', 'island', 'befriended', 'owner', 'rundown', 'resort', 'together', 'renovate', 'resort', 'lure', 'tourist', 'club', 'paradise', 'effort', 'fight', 'corrupt', 'official', 'businessmen', 'want', 'claim', 'resort']",1184,12308521.0,96.0,"['vacation', 'never', 'forget', 'matter', 'hard', 'try']","['club', 'paradise']",4.3,20.0,7.0,Friday,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1,0,24657,other,"['alexander', 'journalist', 'philosopher', 'retired', 'actor', 'celebrates', 'birthday', 'friend', 'family', 'announced', 'nuclear', 'war', 'begun']",34,300653.0,149.0,[],['sacrifice'],7.2,87.0,5.0,Wednesday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,25000000,36677,en,"['future', 'water', 'disappeared', 'earth', 'find', 'group', 'child', 'mostly', 'teenager', 'living', 'orphanage', 'run', 'despotic', 'ruler', 'new', 'earth', 'group', 'question', 'play', 'hockey', 'based', 'game', 'roller', 'skate', 'quite', 'good', 'given', 'unity', 'transcends', 'attempt', 'bring', 'heel', 'government', 'finding', 'orb', 'special', 'power', 'find', 'unusual', 'effect', 'escape', 'orphanage', 'skate', 'try', 'cross', 'wasteland', 'looking', 'place', 'live', 'free', 'stormtroopers', 'search', 'orb']",993,1579260.0,94.0,"['rule', 'future']",['solarbabies'],5.1,12.0,11.0,Wednesday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
99635,0,11471,other,"['reforming', 'exgangster', 'try', 'reconcile', 'estranged', 'policeman', 'brother', 'tie', 'former', 'gang', 'difficult', 'break']",1,4469460.0,95.0,"['police', 'law', 'send', 'insurance', 'claim']","['better', 'tomorrow']",7.3,102.0,8.0,Saturday,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
-1,3000000,8852,en,"['research', 'team', 'find', 'mysterious', 'cylinder', 'deserted', 'church', 'opened', 'could', 'mean', 'end', 'world']",819,14182492.0,101.0,"['man', 'walked', 'earthit', 'slept', 'century', 'evil', 'real', 'awakening']","['prince', 'darkness']",6.6,192.0,10.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-1,1300000,48309,en,"['charles', 'forsyth', 'sent', 'electric', 'chair', 'crime', 'commit', 'forever', 'haunt', 'prison', 'executed', 'flash', 'forward', 'several', 'year', 'prison', 'reopened', 'control', 'new', 'warden', 'eaton', 'sharpe', 'former', 'security', 'guard', 'framed', 'charlie', 'prisoner', 'ordered', 'break', 'wall', 'execution', 'room', 'unknowingly', 'release', 'angry', 'spirit', 'charles', 'forsyth', 'powerful', 'distributing', 'murderous', 'rage', 'leading', 'warden']",17,354704.0,102.0,"['horror', 'new', 'home']",['prison'],6.7,27.0,3.0,Friday,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,6900000,16859,ja,"['young', 'witch', 'mandatory', 'year', 'independent', 'life', 'find', 'fitting', 'new', 'community', 'difficult', 'support', 'running', 'air', 'courier', 'service']",28,18172849.0,103.0,"['feeling', 'blue', 'better']","['kikis', 'delivery', 'service']",7.6,768.0,7.0,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-1,11000000,9768,en,"['prim', 'proper', 'schoolgirl', 'go', 'mother', 'wish', 'date', 'motorcycleriding', 'juvenile', 'delinquent']",819,8266343.0,85.0,"['good', 'girl', 'want', 'bad', 'bad', 'girl', 'want', 'worse']",['crybaby'],6.4,289.0,4.0,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1,0,60778,en,"['officer', 'alex', 'kearney', 'patrol', 'upscale', 'neighborhood', 'philadelphia', 'pull', 'wellconnected', 'white', 'collar', 'executive', 'promise', 'get', 'even', 'policeman', 'soon', 'kearney', 'learns', 'cushy', 'suburban', 'beat', 'must', 'work', 'deadliest', 'precinct', 'philly', 'partnered', 'tough', 'veteran', 'cop', 'dennis', 'curran', 'tension', 'high', 'kearney', 'soon', 'prof', 'play', 'rough', 'crook']",812,2346150.0,96.0,"['pound', 'beat', 'pound', 'back']",['downtown'],5.9,9.0,1.0,Friday,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1,2500000,27274,en,"['medical', 'school', 'dropout', 'loses', 'fiancée', 'tragic', 'lawnmower', 'incident', 'decides', 'bring', 'back', 'unfortunately', 'able', 'save', 'head', 'go', 'red', 'light', 'district', 'city', 'lure', 'prostitute', 'hotel', 'room', 'get', 'part', 'girlfriend']",13,205068.0,85.0,"['terrifying', 'tale', 'slut', 'bolt']",['frankenhooker'],5.7,65.0,6.0,Friday,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,0,10485,en,"['elliot', 'hopper', 'widower', 'three', 'child', 'currently', 'working', 'deal', 'seems', 'like', 'wife', 'illness', 'costly', 'deal', 'could', 'put', 'red', 'however', 'get', 'cab', 'driven', 'maniac', 'elliot', 'crash', 'river', 'elliot', 'sent', 'back', 'could', 'finish', 'deal', 'make', 'sure', 'child', 'taken', 'care']",819,24707633.0,84.0,[],"['ghost', 'dad']",4.5,51.0,6.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
-1,10000000,9569,en,"['mason', 'storm', 'go', 'alone', 'cop', 'gunned', 'home', 'intruder', 'kill', 'wife', 'think', 'theyve', 'killed', 'mason', 'son', 'mason', 'secretly', 'taken', 'hospital', 'spends', 'several', 'year', 'coma', 'son', 'meanwhile', 'growing', 'thinking', 'father', 'dead', 'mason', 'wake', 'everyone', 'danger', 'son', 'best', 'friend', 'nurse', 'arranged', 'death']",1184,47410000.0,96.0,"['nicos', 'back', 'time', 'he', 'even', 'harder', 'kill']","['hard', 'kill']",5.6,141.0,2.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,40000000,22189,en,"['american', 'professional', 'gambler', 'named', 'jack', 'weil', 'redford', 'decides', 'visit', 'havana', 'cuba', 'gamble', 'boat', 'havana', 'meet', 'roberta', 'duran', 'olin', 'wife', 'revolutionary', 'arturo', 'julia', 'shortly', 'arrival', 'arturo', 'taken', 'away', 'secret', 'police', 'roberta', 'captured', 'tortured', 'jack', 'free', 'continues', 'support', 'revolution']",819,9243140.0,144.0,"['gambler', 'trusted', 'one', 'woman', 'risked', 'everything', 'passion', 'brought', 'together', 'dangerous', 'city', 'world']",['havana'],5.5,20.0,12.0,Tuesday,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,6000000,9399,en,"['lyon', 'gaultier', 'deserter', 'foreign', 'legion', 'arriving', 'usa', 'entirely', 'hard', 'find', 'brother', 'life', 'death', 'sisterinlaw', 'without', 'money', 'needed', 'heal', 'husband', 'maintain', 'child', 'earn', 'money', 'needed', 'gaultier', 'decides', 'take', 'part', 'dangerous', 'clandestine', 'fight']",819,24078196.0,105.0,"['street', 'jungle', 'one', 'king']",['lionheart'],5.9,179.0,6.0,Thursday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,0,59058,en,"['story', 'stevie', 'construction', 'worker', 'girlfriend', 'unemployed', 'pop', 'singer', 'serf', 'show', 'living', 'condition', 'british', 'poor', 'class']",8,295444.0,95.0,[],['riffraff'],6.4,22.0,6.0,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
287016,0,18311,other,"['movie', 'set', 'hong', 'kong', 'philippine', '1960', 'yuddy', 'york', 'english', 'playboy', 'hong', 'kong', 'wellknown', 'stealing', 'girl', 'heart', 'breaking', 'first', 'victim', 'li', 'zhen', 'suffered', 'emotional', 'mental', 'depression', 'result', 'yuddys', 'wayward', 'attitude', 'li', 'zhen', 'eventually', 'seek', 'muchneeded', 'solace', 'sympathetic', 'policeman', 'named', 'tide']",28,141864.0,91.0,[],"['day', 'wild']",7.3,85.0,12.0,Saturday,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
-1,4000000,58648,en,"['young', 'writer', 'interrogated', 'sadistic', 'secret', 'policeman', 'accused', 'embedding', 'political', 'message', 'childrens', 'story', 'entire', 'movie', 'take', 'place', 'one', 'room', 'two', 'actor', 'movie', 'set', 'unidentified', 'modern', 'police', 'state']",819,259012.0,94.0,"['one', 'harm', 'imagination']","['closet', 'land']",6.6,11.0,3.0,Wednesday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,17000000,25330,en,"['get', 'know', 'girlfriend', 'son', 'man', 'volunteer', 'pick', 'prep', 'schoolonly', 'learn', 'son', 'nicest', 'kid']",812,4603929.0,107.0,"['best', 'friend', 'theyve', 'got', 'scar', 'prove']",['dutch'],6.4,66.0,7.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,31696,en,"['infatuated', 'idea', 'becoming', 'rich', 'college', 'student', 'jonathan', 'corliss', 'secretly', 'date', 'dorothy', 'carlsson', 'gain', 'approval', 'wealthy', 'father', 'dorothy', 'tell', 'jonathan', 'pregnant', 'father', 'deny', 'inheritance', 'find', 'jonathan', 'murder', 'stage', 'death', 'suicide', 'jonathan', 'work', 'way', 'onto', 'mr', 'carlssons', 'payroll', 'dorothys', 'twin', 'sister', 'ellen', 'investigates', 'apparent', 'suicide']",819,15429177.0,95.0,"['loving', 'easy', 'trusting', 'deadly']","['kiss', 'dying']",5.6,17.0,4.0,Friday,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
124951,13000000,34376,en,"['although', 'jason', 'work', 'department', 'store', 'clerk', 'also', 'reincarnated', 'prince', 'long', 'ago', 'beloved', 'jessie', 'snatched', 'away', 'evil', 'wizard', 'used', 'power', 'transform', 'wooden', 'statue', 'jessie', 'jason', 'department', 'store', 'mannequin', 'encounter', 'awakens', 'thousandyear', 'sleep', 'quickly', 'revive', 'romance', 'evil', 'wizard', 'reincarnated', 'well', 'he', 'good']",8,3752426.0,95.0,"['lively', 'comedy', 'living', 'doll']","['mannequin', 'two', 'move']",4.6,28.0,1.0,Monday,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1,14000000,14362,en,"['gino', 'felino', 'steven', 'seagal', 'nypd', 'detective', 'brooklyn', 'know', 'everyone', 'everything', 'neighborhood', 'killing', 'partner', 'someone', 'mistake', 'he', 'justice']",1184,39673161.0,91.0,"['sleep', 'brooklyn']",['justice'],5.9,113.0,4.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
-1,0,5048,en,"['exiled', 'magician', 'find', 'opportunity', 'revenge', 'enemy', 'muted', 'daughter', 'son', 'chief', 'enemy', 'fall', 'love', 'uniquely', 'structured', 'retelling', 'tempest']",2,1750301.0,120.0,"['magician', 'spell', 'innocence', 'young', 'love', 'dream', 'revenge', 'unite', 'create', 'tempest']","['prosperos', 'book']",6.5,27.0,9.0,Thursday,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,0,25674,en,"['new', 'music', 'teacher', '1955', 'west', 'texas', 'home', 'wayward', 'boy', 'brings', 'new', 'vision', 'hope', 'many', 'interned', 'boy']",819,3547684.0,89.0,"['rock', 'romance', 'explode', 'texas', 'town']",['shout'],5.0,6.0,10.0,Friday,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1,17000000,19143,en,"['gabriel', 'caine', 'released', 'prison', 'set', 'bet', 'business', 'man', 'business', 'man', 'owns', 'boxingmad', 'town', 'called', 'diggstown', 'bet', 'gabe', 'find', 'boxer', 'knock', '10', 'diggstown', 'men', 'boxing', 'ring', 'within', '24', 'hour', 'honey', 'roy', 'palmer', 'man', 'although', '48', 'many', 'say', 'old']",993,4836637.0,98.0,"['pro', 'meet', 'con']",['diggstown'],6.5,31.0,8.0,Friday,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1,0,40082,en,"['mambo', 'king', 'tell', 'story', 'césar', 'nestor', 'castillo', 'brother', 'aspiring', 'musician', 'flee', 'cuba', 'america', 'search', 'american', 'dream']",1184,6742168.0,104.0,"['suitcase', 'full', 'song', 'heart', 'filled', 'passion', 'two', 'brother', 'come', 'america', 'search', 'dream']","['mambo', 'king']",5.9,32.0,2.0,Friday,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-1,0,31962,en,"['spirited', 'new', 'yorker', 'linda', 'voss', 'go', 'work', 'international', 'lawyer', 'secret', 'office', 'strategic', 'service', 'operative', 'ed', 'leland', 'world', 'war', 'ii', 'fall', 'love', 'united', 'state', 'enters', 'fight', 'hitler', 'linda', 'volunteer', 'work', 'ed', 'spying', 'undercover', 'behind', 'nazi', 'line', 'assigned', 'uncover', 'information', 'german', 'bomb', 'linda', 'also', 'personal', 'motif', 'fulfill', 'discovering', 'fate', 'jewish', 'family', 'member', 'berlin']",812,21621000.0,132.0,"['needed', 'trust', 'secret', 'trust', 'life']",['shining'],6.2,34.0,1.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,0,48150,fr,"['beautiful', 'violin', 'virtuoso', 'camille', 'two', 'obsession', 'music', 'ravel', 'friend', 'husband', 'craft', 'violin', 'heart', 'seems', 'cold', 'playing', 'passionate']",14,1666511.0,105.0,[],"['heart', 'winter']",7.5,32.0,9.0,Wednesday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122945,0,17811,en,"['hero', 'fong', 'sai', 'yuk', 'becomes', 'involved', 'secret', 'brotherhood', 'red', 'flower', 'trying', 'overthrow', 'manchurian', 'emperor', 'reestablishing', 'ming', 'dynasty', 'social', 'upheaval', 'combined', 'sai', 'yuks', 'personal', 'moral', 'conflict', 'conform', 'rigid', 'regime', 'brotherhood', 'top', 'sort', 'difficult', 'love', 'life', 'saddled', 'two', 'presumptive', 'wife']",0,2967668.0,95.0,[],"['legend', 'ii']",6.4,25.0,7.0,Friday,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
86341,8000000,12088,en,"['futuristic', 'prison', 'movie', 'protagonist', 'wife', 'nabbed', 'future', 'u', 'emigration', 'point', 'illegal', 'baby', 'population', 'control', 'resulting', 'prison', 'experience', 'subject', 'movie', 'prison', 'futuristic', 'one', 'run', 'private', 'corporation', 'bent', 'mind', 'control', 'various', 'way']",106,6739141.0,95.0,"['hightech', 'prison', 'thirty', 'story', 'ground', 'built', 'withstand', 'anything', 'execpt', 'innocent', 'man']",['fortress'],5.7,171.0,9.0,Wednesday,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
-1,18000000,48706,en,"['josh', 'sam', 'two', 'brother', 'facing', 'change', 'mother', 'marry', 'french', 'accountant', 'kid', 'sent', 'go', 'live', 'father', 'florida', 'meanwhile', 'josh', 'tell', 'sam', 'sam', 'going', 'sent', 'africa', 'fight', 'war', 'canada', 'safe', 'sam', 'unwilling', 'fight', 'crosscountry', 'journey', 'begin', '2', 'boy', 'think', 'killed', 'drunk', 'steal', 'car', 'en', 'route', 'canada', 'encounter', 'liberty', 'maid', 'josh', 'amp', 'sam', 'make', 'canada', 'wish', 'never', 'left', 'home']",420,1528163.0,96.0,"['run', 'away', 'home', 'drive']","['josh', 'sam']",5.0,4.0,11.0,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,0,41661,en,"['sam', 'problem', 'roommate', 'disgusting', 'seem', 'share', 'view', 'responsibility', 'privacy', 'basic', 'hygine', 'discomfort', 'living', 'arrangement', 'agrees', 'share', 'occupancy', 'another', 'flat', 'get', 'two', 'night', 'week', 'owner', 'sleazy', 'fratboy', 'yuppie', 'named', 'brian', 'soon', 'married', 'ellen', 'wouldbe', 'painter', 'seeking', 'relief', 'boring', 'marriage', 'get', 'seperate', 'night', 'flat', 'thing', 'go', 'extremely', 'well', 'sam', 'brian', 'swap', 'night', 'without', 'telling', 'ellen', 'attribute', 'nice', 'thing', 'happen', 'around', 'place', 'slob', 'brian', 'berating', 'responsible', 'sam', 'hedonistic', 'lifestyle']",182,1884814.0,99.0,[],"['night', 'never', 'met']",5.6,7.0,4.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145784,5000000,35610,en,"['several', 'year', 'event', 'first', 'movie', 'david', 'herdeg', 'survivor', 'philadelphia', 'experiment', 'first', 'film', 'allison', 'woman', '1984', 'fell', 'love', 'married', 'child', 'david', 'awakes', 'agony', 'changed', 'world', 'germany', 'world', 'war', 'ii', 'united', 'state', 'mark', '50', 'year', 'nazi', 'conquest']",35,2970.0,97.0,"['cut', 'hole', 'time']","['philadelphia', 'experiment', 'ii']",5.0,15.0,11.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
-1,0,20339,en,"['member', 'english', 'upper', 'class', 'dy', 'leaving', 'estate', 'business', 'american', 'think', 'son', 'lost', 'baby', 'found', 'englishman', 'think', 'indian', 'come', 'believe', 'actually', 'heir', 'come', 'hate', 'american', 'bos', 'friend', 'man', 'stolen', 'woman', 'lust']",819,3200000.0,87.0,"['wickedly', 'funny', 'comedy', 'royal', 'proportion']","['splitting', 'heir']",4.6,22.0,4.0,Friday,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
